SiteID,FxiletID,Name,Criticality,RelevantComputerCount
1,5012170738,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170738 (x64),Low,79
1,5012170739,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170739 (x64),Critical,44
1,5012170740,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170740 (x64),Low,81
1,5012170741,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170741 (x64),Moderate,94
1,5012170742,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170742 (x64),Moderate,20
1,5012170743,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170743 (x64),Moderate,56
1,5012170744,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170744 (x64),Moderate,91
1,5012170745,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170745 (x64),Moderate,26
1,5012170746,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170746 (x64),Moderate,75
1,5012170747,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170747 (x64),Critical,97
1,5012170748,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170748 (x64),Low,21
1,5012170749,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170749 (x64),Important,35
1,5012170750,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170750 (x64),Important,12
1,5012170751,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170751 (x64),Important,33
1,5012170752,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170752 (x64),Low,90
1,5012170753,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170753 (x64),Low,29
1,5012170754,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170754 (x64),Low,56
1,5012170755,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170755 (x64),Important,43
1,5012170756,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170756 (x64),Important,20
1,5012170757,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170757 (x64),Important,87
1,5012170758,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170758 (x64),Critical,78
1,5012170759,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170759 (x64),Low,70
1,5012170760,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170760 (x64),Critical,93
1,5012170761,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170761 (x64),Low,87
1,5012170762,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170762 (x64),Low,77
1,5012170763,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170763 (x64),Moderate,47
1,5012170764,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170764 (x64),Low,60
1,5012170765,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170765 (x64),Critical,76
1,5012170766,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170766 (x64),Critical,81
1,5012170767,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170767 (x64),Moderate,67
1,5012170768,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170768 (x64),Critical,20
1,5012170769,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170769 (x64),Low,17
1,5012170770,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170770 (x64),Moderate,41
1,5012170771,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170771 (x64),Critical,60
1,5012170772,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170772 (x64),Important,58
1,5012170773,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170773 (x64),Low,13
1,5012170774,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170774 (x64),Important,92
1,5012170775,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170775 (x64),Moderate,83
1,5012170776,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170776 (x64),Critical,28
1,5012170777,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170777 (x64),Critical,53
1,5012170778,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170778 (x64),Important,60
1,5012170779,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170779 (x64),Moderate,67
1,5012170780,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170780 (x64),Moderate,23
1,5012170781,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170781 (x64),Important,98
1,5012170782,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170782 (x64),Low,70
1,5012170783,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170783 (x64),Low,61
1,5012170784,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170784 (x64),Low,26
1,5012170785,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170785 (x64),Critical,32
1,5012170786,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170786 (x64),Moderate,80
1,5012170787,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170787 (x64),Low,84
1,5012170788,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170788 (x64),Low,97
1,5012170789,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170789 (x64),Important,17
1,5012170790,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170790 (x64),Low,21
1,5012170791,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170791 (x64),Moderate,57
1,5012170792,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170792 (x64),Critical,31
1,5012170793,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170793 (x64),Critical,65
1,5012170794,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170794 (x64),Critical,87
1,5012170795,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170795 (x64),Low,64
1,5012170796,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170796 (x64),Moderate,14
1,5012170797,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170797 (x64),Important,82
1,5012170798,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170798 (x64),Important,38
1,5012170799,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170799 (x64),Important,23
1,5012170800,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170800 (x64),Important,80
1,5012170801,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170801 (x64),Critical,91
1,5012170802,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170802 (x64),Low,66
1,5012170803,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170803 (x64),Low,99
1,5012170804,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170804 (x64),Moderate,58
1,5012170805,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170805 (x64),Critical,61
1,5012170806,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170806 (x64),Critical,56
1,5012170807,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170807 (x64),Critical,8
1,5012170808,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170808 (x64),Critical,2
1,5012170809,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170809 (x64),Low,66
1,5012170810,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170810 (x64),Moderate,90
1,5012170811,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170811 (x64),Important,24
1,5012170812,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170812 (x64),Low,30
1,5012170813,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170813 (x64),Important,58
1,5012170814,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170814 (x64),Low,77
1,5012170815,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170815 (x64),Moderate,24
1,5012170816,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170816 (x64),Low,89
1,5012170817,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170817 (x64),Important,50
1,5012170818,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170818 (x64),Critical,17
1,5012170819,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170819 (x64),Moderate,24
1,5012170820,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170820 (x64),Moderate,94
1,5012170821,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170821 (x64),Moderate,86
1,5012170822,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170822 (x64),Critical,8
1,5012170823,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170823 (x64),Low,91
1,5012170824,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170824 (x64),Important,18
1,5012170825,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170825 (x64),Moderate,34
1,5012170826,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170826 (x64),Critical,33
1,5012170827,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170827 (x64),Critical,69
1,5012170828,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170828 (x64),Moderate,55
1,5012170829,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170829 (x64),Moderate,84
1,5012170830,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170830 (x64),Low,77
1,5012170831,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170831 (x64),Low,16
1,5012170832,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170832 (x64),Critical,99
1,5012170833,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170833 (x64),Moderate,28
1,5012170834,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170834 (x64),Critical,68
1,5012170835,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170835 (x64),Low,29
1,5012170836,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170836 (x64),Low,14
1,5012170837,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170837 (x64),Important,37
1,5012170838,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170838 (x64),Important,74
1,5012170839,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170839 (x64),Critical,92
1,5012170840,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170840 (x64),Important,5
1,5012170841,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170841 (x64),Moderate,74
1,5012170842,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170842 (x64),Critical,100
1,5012170843,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170843 (x64),Critical,46
1,5012170844,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170844 (x64),Important,97
1,5012170845,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170845 (x64),Low,57
1,5012170846,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170846 (x64),Important,91
1,5012170847,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170847 (x64),Critical,53
1,5012170848,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170848 (x64),Critical,11
1,5012170849,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170849 (x64),Moderate,33
1,5012170850,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170850 (x64),Moderate,80
1,5012170851,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170851 (x64),Important,44
1,5012170852,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170852 (x64),Important,21
1,5012170853,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170853 (x64),Low,6
1,5012170854,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170854 (x64),Critical,60
1,5012170855,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170855 (x64),Low,54
1,5012170856,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170856 (x64),Moderate,17
1,5012170857,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170857 (x64),Low,22
1,5012170858,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170858 (x64),Low,9
1,5012170859,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170859 (x64),Critical,55
1,5012170860,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170860 (x64),Low,35
1,5012170861,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170861 (x64),Low,88
1,5012170862,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170862 (x64),Moderate,86
1,5012170863,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170863 (x64),Important,19
1,5012170864,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170864 (x64),Low,75
1,5012170865,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170865 (x64),Critical,27
1,5012170866,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170866 (x64),Critical,38
1,5012170867,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170867 (x64),Critical,47
1,5012170868,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170868 (x64),Important,53
1,5012170869,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170869 (x64),Critical,25
1,5012170870,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170870 (x64),Critical,22
1,5012170871,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170871 (x64),Critical,86
1,5012170872,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170872 (x64),Important,21
1,5012170873,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170873 (x64),Moderate,75
1,5012170874,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170874 (x64),Important,78
1,5012170875,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170875 (x64),Low,10
1,5012170876,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170876 (x64),Low,20
1,5012170877,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170877 (x64),Moderate,78
1,5012170878,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170878 (x64),Low,34
1,5012170879,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170879 (x64),Low,34
1,5012170880,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170880 (x64),Important,74
1,5012170881,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170881 (x64),Important,48
1,5012170882,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170882 (x64),Important,82
1,5012170883,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170883 (x64),Critical,6
1,5012170884,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170884 (x64),Important,33
1,5012170885,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170885 (x64),Important,62
1,5012170886,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170886 (x64),Moderate,72
1,5012170887,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170887 (x64),Important,53
1,5012170888,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170888 (x64),Low,100
1,5012170889,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170889 (x64),Important,42
1,5012170890,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170890 (x64),Important,73
1,5012170891,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170891 (x64),Important,9
1,5012170892,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170892 (x64),Important,87
1,5012170893,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170893 (x64),Low,46
1,5012170894,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170894 (x64),Critical,16
1,5012170895,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170895 (x64),Important,48
1,5012170896,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170896 (x64),Important,44
1,5012170897,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170897 (x64),Important,64
1,5012170898,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170898 (x64),Critical,85
1,5012170899,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170899 (x64),Low,33
1,5012170900,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170900 (x64),Critical,13
1,5012170901,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170901 (x64),Low,51
1,5012170902,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170902 (x64),Moderate,38
1,5012170903,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170903 (x64),Important,82
1,5012170904,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170904 (x64),Important,36
1,5012170905,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170905 (x64),Low,91
1,5012170906,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170906 (x64),Important,51
1,5012170907,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170907 (x64),Moderate,26
1,5012170908,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170908 (x64),Critical,77
1,5012170909,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170909 (x64),Low,85
1,5012170910,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170910 (x64),Important,96
1,5012170911,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170911 (x64),Low,48
1,5012170912,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170912 (x64),Low,30
1,5012170913,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170913 (x64),Low,24
1,5012170914,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170914 (x64),Important,11
1,5012170915,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170915 (x64),Moderate,41
1,5012170916,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170916 (x64),Important,20
1,5012170917,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170917 (x64),Critical,79
1,5012170918,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170918 (x64),Low,47
1,5012170919,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170919 (x64),Important,49
1,5012170920,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170920 (x64),Important,62
1,5012170921,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170921 (x64),Low,61
1,5012170922,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170922 (x64),Important,16
1,5012170923,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170923 (x64),Low,12
1,5012170924,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170924 (x64),Moderate,32
1,5012170925,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170925 (x64),Moderate,2
1,5012170926,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170926 (x64),Low,84
1,5012170927,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170927 (x64),Low,99
1,5012170928,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170928 (x64),Important,84
1,5012170929,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170929 (x64),Low,63
1,5012170930,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170930 (x64),Important,67
1,5012170931,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170931 (x64),Low,62
1,5012170932,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170932 (x64),Moderate,32
1,5012170933,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170933 (x64),Critical,93
1,5012170934,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170934 (x64),Critical,94
1,5012170935,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170935 (x64),Important,5
1,5012170936,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170936 (x64),Moderate,99
1,5012170937,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170937 (x64),Important,19
1,5012170938,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170938 (x64),Critical,2
1,5012170939,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170939 (x64),Moderate,8
1,5012170940,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170940 (x64),Important,31
1,5012170941,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170941 (x64),Important,4
1,5012170942,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170942 (x64),Important,13
1,5012170943,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170943 (x64),Low,64
1,5012170944,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170944 (x64),Critical,27
1,5012170945,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170945 (x64),Critical,21
1,5012170946,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170946 (x64),Low,38
1,5012170947,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170947 (x64),Critical,31
1,5012170948,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170948 (x64),Important,59
1,5012170949,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170949 (x64),Important,85
1,5012170950,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170950 (x64),Low,2
1,5012170951,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170951 (x64),Critical,39
1,5012170952,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170952 (x64),Critical,30
1,5012170953,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170953 (x64),Moderate,36
1,5012170954,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170954 (x64),Moderate,77
1,5012170955,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170955 (x64),Low,19
1,5012170956,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170956 (x64),Moderate,98
1,5012170957,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170957 (x64),Moderate,80
1,5012170958,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170958 (x64),Important,56
1,5012170959,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170959 (x64),Moderate,61
1,5012170960,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170960 (x64),Critical,44
1,5012170961,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170961 (x64),Critical,80
1,5012170962,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170962 (x64),Moderate,35
1,5012170963,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170963 (x64),Low,66
1,5012170964,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170964 (x64),Critical,32
1,5012170965,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170965 (x64),Moderate,60
1,5012170966,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170966 (x64),Moderate,9
1,5012170967,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170967 (x64),Important,46
1,5012170968,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170968 (x64),Low,19
1,5012170969,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170969 (x64),Low,69
1,5012170970,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170970 (x64),Critical,29
1,5012170971,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170971 (x64),Moderate,17
1,5012170972,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170972 (x64),Critical,57
1,5012170973,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170973 (x64),Critical,9
1,5012170974,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170974 (x64),Critical,77
1,5012170975,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170975 (x64),Important,86
1,5012170976,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170976 (x64),Moderate,7
1,5012170977,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170977 (x64),Important,88
1,5012170978,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170978 (x64),Critical,42
1,5012170979,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170979 (x64),Low,15
1,5012170980,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170980 (x64),Critical,65
1,5012170981,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170981 (x64),Low,59
1,5012170982,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170982 (x64),Critical,76
1,5012170983,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170983 (x64),Low,14
